c0,c1,s0,s1,r
3,10,72563431,32640018,0.869008026566316
5,17,74334448,34859576,0.722832959711273
18,5,74707767,96214006,0.69857902409175
8,20,122992830,43100137,0.601686388844997
7,13,23844689,55095346,0.724397012540185
21,11,30398445,62580267,0.640776580111276
5,6,180132583,24179984,0.674938288357664
19,21,40778185,43865789,0.904857103063858
11,9,65405343,36765958,0.921789249552618
22,6,25352035,1470221,0.916919832722019
4,21,71877648,19364770,0.873751118161654
5,22,98545269,43193660,0.678626766690452
4,12,32670073,124018610,0.696438548299035
12,5,58658720,131849581,0.672812350067679
21,8,36384699,127856085,0.907312662212975
21,4,34637648,6406917,0.673155327664322
16,21,87693227,22626587,0.807993070276685
15,15,99199793,84460168,0.884676873276468
19,20,13097818,2716668,0.743482630290351
13,14,60019886,58029955,0.601406118112444
18,5,44433541,55220264,0.719794000544587
20,3,44545132,112829507,0.618660239139603
16,8,88107375,9560349,0.713611910053076
1,20,29296925,39911182,0.862624837127382
1,7,200026597,151281480,0.662059718620752
4,21,139389712,44329724,0.619732279867721
2,20,28287952,2962570,0.919177220647781
20,7,16679715,138859529,0.781984867104821
8,21,69273926,30344186,0.832584054733988
13,2,21350722,7494232,0.633320105690477
14,10,69399717,12107274,0.626209017182516
14,4,91149358,52806963,0.739953579251906
7,8,102324314,29246586,0.863565933204765
6,21,165970295,44777091,0.622512773963564
2,11,220861117,33813900,0.885520548889306
15,9,75625472,34183328,0.699131453718943
22,21,37462971,47199226,0.632981534427143
12,8,12212573,99429773,0.631196591826703
4,11,71643972,65079759,0.611743321852122
5,21,64234309,45404348,0.92719091516705
13,18,27044891,43726207,0.874744663089128
22,1,24307709,24586977,0.840491258860004
20,10,57087208,87550729,0.870506585657898
6,6,9618123,134491088,0.781307750709407
12,7,1266866,48514805,0.689227513056239
10,16,87920230,81473892,0.844358393361108
14,8,80106930,143462561,0.714878307244241
21,1,46973188,222930181,0.618420950828631
19,19,50756564,57266918,0.874452938510095
16,3,81414184,77493427,0.729836301739851
10,4,16950744,162186711,0.790964817794407
10,19,36731020,19178164,0.632276901194659
21,9,16455758,136713882,0.668404759082681
14,8,39493741,121626409,0.889917851915262
20,1,13660942,45211412,0.638351151500436
6,1,22315868,180531738,0.848860457064451
14,3,76467524,12494037,0.720015942892642
8,1,5317921,213178566,0.614352838599257
7,11,95712950,32906850,0.649913194133119
4,18,53643954,25441682,0.646991771892121
16,4,85700674,184455131,0.980777109448042
15,6,40463065,141286427,0.655300260789174
19,11,51420043,134016496,0.640820608940669
1,7,247925608,1314046,0.961111132444326
5,12,69813260,93776446,0.848329182815167
1,7,158050070,99143425,0.721338049032191
14,12,83455503,4257825,0.755703515448395
3,13,195954192,64316051,0.907400636062838
12,6,113320483,43608513,0.872567630916877
3,22,101140452,26137456,0.603297045287696
7,22,151490415,30890751,0.634513577155619
15,19,72059980,15547196,0.726978553966111
8,1,37188357,15524768,0.708411703653862
19,7,13701674,120137876,0.745249892098443
20,3,1588244,184302967,0.898904125609989
4,1,42333388,7593374,0.793056017493692
4,13,99086929,30518105,0.765707417994656
21,4,41015426,61702092,0.76259078338737
18,11,29512568,61562276,0.765513642119319
14,2,82554968,184219366,0.755356091371754
3,4,172167672,55533517,0.936774451230033
10,6,131028736,107189944,0.855323882855495
18,8,2130925,70895448,0.916231438234978
17,17,55640445,70984894,0.635349227249453
11,10,83290483,2685067,0.728166084277053
2,20,235751769,52088387,0.628383659503344
1,7,222710024,6711013,0.734137978787043
3,19,184270486,33999090,0.867393587995422
12,17,109802700,79136453,0.717862722456873
5,4,101013718,2538079,0.840414787990867
8,4,75251081,184421700,0.812400169193398
13,2,103819499,206228113,0.638648406814114
12,21,59589874,39383875,0.6593096812857
17,6,6589940,3921580,0.668011188138822
7,6,128494533,24594925,0.646440520876007
8,11,28918092,33717363,0.926551077467295
10,2,23355247,17361271,0.649706347216392
5,14,80256152,59776874,0.721560688097071
1,21,233576645,42035642,0.67221149542925
18,10,53106690,42626297,0.741714293559619
14,13,95137817,53012750,0.647007649093655
19,21,46190866,23060568,0.729760317702305
11,7,76136576,54923410,0.696550011096381
12,18,81704705,60963994,0.669124911164399
12,9,105615609,125587120,0.639254346008032
6,11,146024342,74318263,0.933095428661077
19,17,42838861,4157262,0.697712700504613
4,7,54566512,157307712,0.791916027289665
3,17,32491888,16918404,0.821011200651602
7,18,562103,57485819,0.644538012387909
7,22,23300782,49050516,0.869179751973882
10,13,441544,73624101,0.680209452201701
4,13,140577377,31529197,0.861024340371744
16,22,25725245,32140134,0.604138525459013
15,5,65251718,124185407,0.804295344559333
7,11,158314282,111739567,0.651870384136842
5,16,23377410,5307513,0.712668404258199
2,14,123394905,31788238,0.685642632681669
19,5,1536342,130828024,0.766015543029279
5,6,77687146,147106051,0.674174183885662
19,3,48226787,185959724,0.812709733109976
16,11,75411629,117837323,0.705239558552879
21,18,34436888,8601581,0.843937879622601
4,14,3748620,71109249,0.618214322797511
12,22,1104011,23761287,0.721298606233366
3,1,122803029,99198436,0.756810446127583
20,13,25522893,36933781,0.755674726233529
15,4,97838974,37935720,0.644063267579223
6,11,131560622,83505827,0.842455836339018
6,10,34434489,11489609,0.778290469852872
7,3,50875940,146009975,0.827135119906396
9,13,108134028,20428221,0.736674146504321
21,18,34301545,74663770,0.812856737071902
8,6,27506090,134756788,0.788414444833363
15,19,42476757,8334691,0.709876242815656
22,1,30099165,38156388,0.632553046978195
16,16,65445674,25084510,0.63238830139054
15,1,73788442,161295824,0.849226783945336
6,8,166681910,142721955,0.65581076577889
4,18,121507261,72158120,0.782694811621857
22,12,22308868,129389139,0.743299481941105
14,3,74436514,167105448,0.602884681327882
5,2,150021649,240515764,0.839956641322497
7,2,101633106,46884929,0.862377539537352
19,8,47531050,86101972,0.60015464116588
14,13,101139997,32980040,0.693203881485373
6,6,144166460,8164630,0.891706964411482
18,5,51735079,173245700,0.635637115003847
17,11,13414835,46982036,0.700882617342585
6,6,158451337,151063283,0.658347624564197
4,6,109196810,30227324,0.676194349049769
18,2,77410814,109684262,0.849591266045302
1,17,243595014,1946376,0.612376894558839
16,5,50746073,138918119,0.639659790673508
17,8,60409995,122830011,0.71643334886151
8,14,145453518,77419651,0.850221514662863
2,2,44764785,203994393,0.89967436868504
10,18,11684610,72846928,0.853976883528427
2,18,217431368,60539345,0.928213376635059
8,12,76012196,94540713,0.623908561815736
9,22,36863500,44221307,0.731727692985024
8,4,58108732,170245449,0.853638745303208
1,16,11899365,3871103,0.822210777787766
22,4,43688635,2136698,0.63887405533156
1,3,156683051,133430607,0.738929103729801
5,4,118799753,41142541,0.619082596230723
22,14,21958935,94436384,0.741721154322397
14,11,89016804,94895492,0.885534893679456
9,15,95900897,75657025,0.652054954401304
8,8,21847437,118596949,0.764195794622517
21,7,21154473,158266844,0.923858069358942
9,11,134162250,127801542,0.600516679394702
4,22,114256649,43086410,0.634097663728753
14,10,72555342,327074,0.630116102741128
1,18,226103274,20749730,0.629377175664498
12,15,49583832,80467296,0.628263176837639
7,16,6395658,62067246,0.730709712736222
2,11,85633417,130013616,0.759271359888985
2,10,239661535,24844043,0.717341553162389
21,15,15433543,67086946,0.834745698923642
3,16,176698720,73857082,0.699522081894585
2,1,146811436,188992649,0.880447308384938
9,16,139689371,84542976,0.869645744589202
7,4,71958620,65869725,0.752715909917798
10,7,87899527,23986114,0.72180240689711
6,20,170773087,39329035,0.806097668260509
6,21,110357821,33627276,0.608396043246706
12,8,22894688,126425624,0.845681432006928
14,15,64654571,62370184,0.601577043775495
3,3,72616775,178836353,0.802955638308061
11,18,113548223,55744755,0.724482569082712
15,16,79217207,696698,0.872148693656823
7,13,70319025,48985955,0.808858538678894
7,6,98387184,21455159,0.715874455628478
2,6,107459660,112035496,0.63094342930754
5,14,172330042,23422381,0.736912564461975
10,20,102704113,24605716,0.622169500959059
10,4,123372993,95609012,0.781981312046458
9,5,94347548,11961543,0.917373861517146
9,18,140213223,8679732,0.763886455183807
19,21,9476033,20885415,0.900497727934983
22,19,38147885,37967417,0.656876243091095
13,2,22352990,192308927,0.725185007845258
3,8,49831719,144839429,0.87627139747419
10,22,65881313,25441774,0.626018476268151
21,4,43334353,126743450,0.916989160822656
17,21,21089102,10811765,0.833669730288368
10,4,42815837,180557923,0.670208993909402
5,22,14748583,46855151,0.728504357342435
14,3,99530431,195416557,0.697709787041621
6,12,74163556,4434137,0.622855100128638
3,20,26170683,29962660,0.716069279483734
5,18,115843363,75912503,0.72627212506377
4,8,187982988,49730263,0.91006324582671
9,10,4914907,17787317,0.774008784066934
13,7,20292940,102305641,0.701208936339477
9,20,96919687,36539783,0.645174728521068
19,14,50874087,38312852,0.836168837311474
5,22,159626660,50781727,0.827501516676196
19,14,58257810,105155427,0.758816538652533
22,11,46747466,102130883,0.830957479729682
6,7,111277058,66214889,0.674485305291885
22,8,23688737,132799473,0.647995791231456
18,17,73688955,17471474,0.912038838982054
1,19,162760481,30334857,0.715565748008321
15,1,101438363,23476747,0.636674790663484
17,11,70736766,64451535,0.956340006283565
1,4,162388721,187948023,0.804418255585644
8,16,40689317,4177321,0.718753926325671
20,11,62777816,9213600,0.764955988949519
5,7,149157810,36719825,0.605335261164838
21,10,15978093,286740,0.944828171578302
22,16,31163475,32297479,0.663270945882671
2,6,130211764,122832389,0.880911293848435
19,3,38745710,44494464,0.720497004528465
6,1,31634649,153611571,0.738813197481392
12,13,118270837,112535600,0.730425750198982
14,22,104600054,47464030,0.801968398960681
17,21,80967325,38463504,0.812721771988913
22,7,42801815,2607006,0.614452574169278
20,11,1756860,96181053,0.686297492921495
13,19,44295301,51540785,0.899281696578967
6,10,21938603,49703809,0.784770873136918
7,15,91710452,89645765,0.668346959612551
7,5,155163377,178419973,0.692195604147916
17,9,18530305,40311003,0.907934322521707
19,12,19805634,56643964,0.642951646292636
1,1,231523765,3053567,0.629426070560584
19,9,38217497,12950240,0.684079870025581
12,12,130483811,30890614,0.608887303523083
22,4,39308936,4107339,0.638843089837642
12,7,52699728,150339162,0.841039168906649
2,1,96962927,78129255,0.813867358075297
19,3,1363755,14692573,0.858555946436371
19,20,14639054,41383001,0.607652775302628
5,17,3782731,48403511,0.729452788185971
12,13,132614549,49406753,0.830642351591523
3,22,157607183,50616600,0.660735201586892
9,22,26815151,23940133,0.7060842399171
19,8,15832779,102701793,0.824409575609369
19,10,30054611,58879802,0.698597824667912
9,6,132427036,36271285,0.704569764818411
7,10,23108656,22395876,0.703112730275654
9,12,133881273,117341320,0.968503318354103
3,12,184292919,132700806,0.848433033307793
21,17,31312514,70220282,0.650130210378203
7,9,64941472,40711706,0.636421621423966
22,22,37782600,49625645,0.785538232405141
12,17,123149352,55913884,0.805013154693711
22,21,50615921,31832833,0.716364946790115
12,21,85272496,46229661,0.682528647245112
12,22,108968164,49558597,0.878335786352414
22,11,22979104,3242833,0.621309481049165
14,17,84674638,34590812,0.901539835365283
17,1,1904310,72332438,0.649631108096654
21,7,34663938,103610006,0.645687431578595
22,18,36480086,70042975,0.632634644104814
3,4,11668575,140973702,0.777121157147692
18,14,60379784,88371863,0.901602685897926
12,5,1374082,76476642,0.650407771559341
7,1,105505859,25064313,0.706353066484768
2,22,133040743,36729678,0.728984287857038
2,7,46422413,98013588,0.846673689220055
6,1,127764828,208156061,0.813890983945962
6,19,36079631,19572392,0.851018795019091
21,21,47035614,20362458,0.606411169701714
16,12,30415764,54130400,0.718583312665822
16,16,25690604,81210887,0.710391737694034
14,6,95107342,74307731,0.723079290093978
9,16,134442579,35066089,0.709962084746447
5,14,159519112,106937204,0.631165826248074
13,5,27921050,50403451,0.67608704752829
22,20,18825406,40927112,0.635914252179239
7,1,62491625,240249388,0.636827327127472
20,11,620615,14370651,0.72137082446512
18,6,61217746,58182311,0.652273383232317
8,7,5821178,135193285,0.869272280919231
2,10,10974091,22161290,0.8623851068036
7,2,10634639,46192518,0.664335604131631
22,22,38718510,30693535,0.666655540561558
12,3,84988825,113605252,0.658990882909239
3,9,120532691,136444494,0.608167973381931
12,7,12497209,756101,0.696715547656573
11,15,75750649,28358334,0.67039482740031
8,19,20088410,16876511,0.647382868390704
1,13,248736041,86281771,0.879472963319451
18,10,10255799,27431359,0.657421081134942
12,4,62932796,165685519,0.697933643934607
20,9,45385801,105259137,0.609169919948171
12,22,124453881,44723963,0.605845405717984
17,14,70650400,75018822,0.924198987431111
16,6,1340674,52373158,0.678230824532552
12,2,133583320,99181910,0.6077852198773
1,20,24726974,35331844,0.8867214890077
16,6,53181428,158859385,0.659533352875808
14,17,105644938,36725411,0.628254371381413
5,17,179637861,48875696,0.8713029109608
21,22,33678281,46783488,0.856765386977843
17,22,38491317,33767747,0.670436029045753
22,9,31565616,93509864,0.879527733954634
3,4,100015011,71592529,0.644691689373467
18,13,14542690,54441711,0.733995094872571
17,22,71196047,50282112,0.697744199197387
15,2,42608775,219617453,0.671192231713037
1,16,12582646,78818700,0.672228190582339
18,5,55457078,134082812,0.613422130219819
7,17,45194482,20866634,0.934040366631126
4,5,7925126,149218569,0.706228095061292
20,5,1181723,72912361,0.846660986000391
7,17,80011489,19751644,0.715901400050129
20,8,3398805,56388818,0.615996926724229
11,13,75546092,37047560,0.756649193204679
1,17,169586103,15924404,0.672404013230822
20,2,23232358,99416638,0.602257179416431
4,8,8096963,6043663,0.615289354365593
11,17,69960780,11512033,0.892598083943189
13,3,29001110,106135013,0.852047423333174
15,20,72110792,60364180,0.853421716710733
8,9,52800239,126901760,0.764819048933647
2,15,8017378,95145654,0.637272532622377
14,17,66101027,20356675,0.867387848200516
19,7,6560363,91271832,0.767546791153056
5,21,105095002,37512799,0.869313705843477
6,16,155223199,625183,0.611552975545347
9,16,133803425,14024766,0.887273388227202
21,7,14783343,728513,0.846987764649397
21,19,34127170,54316919,0.750202553311946
20,19,46384185,11732954,0.646438471371268
16,15,70483034,93685552,0.734517824620739
9,20,95920011,50114699,0.830289445102267
13,22,59807957,47134553,0.730047701877773
18,5,48144453,178666076,0.694694513911771
6,16,4123124,23229646,0.761953470367832
8,5,125746405,177549960,0.604553142857139
7,20,55166521,20089798,0.884915294543014
12,19,49540854,3846140,0.611787527520115
5,2,66693022,208341979,0.625099244558809
4,11,112843497,101333371,0.842327284884718
6,20,44457576,1927017,0.690096322495729
14,10,64139423,4819127,0.728335032757343
22,6,21788985,22245126,0.666014715413263
5,5,34892694,14059801,0.70547949072433
12,16,7858298,19899034,0.617756715834822
15,9,88114853,88731036,0.768401615197345
13,11,45575068,45706650,0.774424651770178
12,10,57482950,17856192,0.674649896625996
22,16,50905184,5064722,0.6892479556448
21,13,25279522,92883362,0.624827372071957
16,16,11040071,28288165,0.708349154675554
11,13,117336894,101188977,0.680242467050841
6,5,3971193,159682011,0.866941802235799
8,4,3509542,113249070,0.649831927548285
18,18,68156748,71838790,0.604630524955987
4,21,55372093,33485758,0.881002318190677
10,18,102626583,34069117,0.694951072582435
21,1,39033653,150331725,0.752944132740837
13,6,23506699,20355905,0.647465118577995
14,18,19745477,73396033,0.834600029226754
11,14,125308841,54917722,0.716387886244361
4,18,1636059,55328181,0.658587134059967
3,1,55640834,22504318,0.647286795437404
7,11,155102587,601878,0.744965669078068
7,18,14906834,3565482,0.71489056261236
4,3,148970151,104406796,0.658862139679475
18,13,72089972,54235519,0.64359734115096
21,9,39451034,33072373,0.827595909868304
14,10,101957773,76886481,0.947666924950653
20,22,16509736,45180434,0.762788067273756
